city,locality,property_type,area,bedrooms,bathrooms,furnishing,age,floor,parking,pool,garden,gym,security,lift,power_backup,modular_kitchen,clubhouse,children_play,jogging_track,sports_court,rainwater_harvesting,solar_panels,smart_home,servant_room,price
Mumbai,Goregaon,Studio,596,1,1,Unfurnished,1,29,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8028493
Hyderabad,Begumpet,Studio,421,1,1,Fully-Furnished,2,13,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4539498
Ahmedabad,Navrangpura,Villa,3237,5,3,Fully-Furnished,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,49746831
Delhi,Dwarka,Studio,300,1,1,Semi-Furnished,30,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3497382
Delhi,Greater Kailash,Penthouse,2725,5,2,Fully-Furnished,14,38,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,149065988
Kolkata,New Town,Villa,4073,6,3,Semi-Furnished,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,42196990
Chennai,Chromepet,Apartment,2500,4,2,Unfurnished,9,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15861311
Kolkata,New Town,Studio,715,1,1,Unfurnished,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3881097
Kolkata,Salt Lake,Penthouse,3637,4,4,Semi-Furnished,2,28,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,56982138
Bangalore,HSR Layout,Apartment,2500,5,3,Semi-Furnished,2,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,35257786
Ahmedabad,Satellite,Independent House,2429,5,4,Semi-Furnished,14,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22646261
Mumbai,Navi Mumbai,Penthouse,4176,4,2,Fully-Furnished,0,40,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,111075385
Mumbai,Borivali,Apartment,1810,4,4,Semi-Furnished,5,10,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,31580672
Bangalore,Whitefield,Penthouse,4042,6,4,Semi-Furnished,24,27,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,59676260
Mumbai,Thane,Studio,486,1,1,Unfurnished,2,7,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6047398
Kolkata,Salt Lake,Apartment,1138,3,2,Semi-Furnished,2,22,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,11614972
Delhi,Rohini,Penthouse,3143,5,3,Unfurnished,13,35,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,61719437
Delhi,Vasant Kunj,Apartment,1059,3,1,Fully-Furnished,19,18,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,27375594
Delhi,Rohini,Villa,3121,6,2,Fully-Furnished,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,63254901
Bangalore,Electronic City,Villa,3308,5,3,Unfurnished,2,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,38178623
Ahmedabad,Satellite,Apartment,1766,4,4,Fully-Furnished,0,3,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,21649502
Delhi,Lajpat Nagar,Studio,515,1,1,Unfurnished,1,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8462522
Mumbai,Borivali,Apartment,2377,4,2,Semi-Furnished,7,4,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,38474647
Hyderabad,Secunderabad,Studio,396,1,1,Semi-Furnished,5,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3570442
Kolkata,Salt Lake,Studio,300,1,1,Semi-Furnished,19,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1837245
Bangalore,Koramangala,Independent House,1768,4,3,Semi-Furnished,2,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,33950271
Pune,Baner,Apartment,953,3,1,Unfurnished,16,12,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,8747068
Mumbai,Borivali,Studio,386,1,1,Semi-Furnished,4,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5176373
Chennai,Adyar,Studio,380,1,1,Semi-Furnished,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159832
Bangalore,Marathahalli,Villa,3720,4,3,Semi-Furnished,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,50629898
Hyderabad,Kukatpally,Studio,565,1,1,Unfurnished,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3918431
Ahmedabad,SG Highway,Villa,2318,4,3,Fully-Furnished,9,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,27263681
Delhi,Greater Kailash,Studio,654,1,1,Unfurnished,0,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11261426
Kolkata,EM Bypass,Penthouse,3700,5,4,Unfurnished,3,18,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,52335476
Bangalore,Indiranagar,Penthouse,4738,6,3,Unfurnished,2,20,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,146493569
Delhi,Rohini,Villa,3279,6,3,Unfurnished,3,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,54609419
Delhi,Dwarka,Apartment,1337,4,3,Unfurnished,3,25,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,18712169
Chennai,Chromepet,Studio,556,1,1,Semi-Furnished,7,20,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3857018
Chennai,Adyar,Independent House,2673,5,4,Fully-Furnished,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,37630003
Bangalore,Electronic City,Apartment,500,2,2,Fully-Furnished,5,8,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,6311670
Hyderabad,Kondapur,Studio,300,1,1,Semi-Furnished,8,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2058517
Mumbai,Malad,Studio,687,1,1,Unfurnished,15,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6939447
Delhi,Lajpat Nagar,Apartment,1495,3,2,Semi-Furnished,8,12,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,25590230
Chennai,Chromepet,Villa,3743,5,4,Semi-Furnished,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,43248338
Hyderabad,Madhapur,Apartment,1337,3,2,Fully-Furnished,1,15,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,19312333
Chennai,Tambaram,Penthouse,4017,5,3,Unfurnished,3,25,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,46744054
Mumbai,Thane,Apartment,1531,2,2,Semi-Furnished,13,14,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,20694328
Mumbai,Bandra,Villa,4121,4,2,Unfurnished,12,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,182787872
Ahmedabad,Chandkheda,Studio,470,1,1,Semi-Furnished,1,4,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4052620
Delhi,Connaught Place,Independent House,1562,3,2,Semi-Furnished,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,75723400
Hyderabad,Banjara Hills,Apartment,2258,5,3,Fully-Furnished,3,19,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,41386283
Mumbai,Andheri,Villa,3335,5,2,Semi-Furnished,8,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,107109853
Hyderabad,Kukatpally,Apartment,500,2,2,Semi-Furnished,3,10,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,6896973
Mumbai,Andheri,Apartment,2212,5,3,Semi-Furnished,0,20,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,59304529
Delhi,Saket,Penthouse,2716,4,3,Unfurnished,4,30,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,96628011
Mumbai,Malad,Studio,417,1,1,Unfurnished,13,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4512961
Hyderabad,Begumpet,Studio,573,1,1,Fully-Furnished,0,29,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,7713324
Pune,Koregaon Park,Villa,3556,4,2,Unfurnished,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,70596424
Bangalore,Whitefield,Apartment,745,2,1,Fully-Furnished,20,7,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,9931212
Hyderabad,Kukatpally,Villa,2066,4,3,Semi-Furnished,20,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,22939046
Pune,Aundh,Independent House,2774,5,2,Unfurnished,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,43552070
Chennai,Mylapore,Studio,561,1,1,Unfurnished,8,26,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,6481437
Hyderabad,Miyapur,Studio,587,1,1,Semi-Furnished,11,6,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4100983
Ahmedabad,Navrangpura,Studio,624,1,1,Unfurnished,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4326588
Mumbai,Andheri,Apartment,1092,3,2,Unfurnished,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,25979391
Ahmedabad,Prahlad Nagar,Studio,439,1,1,Unfurnished,3,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3517144
Hyderabad,Secunderabad,Apartment,1563,3,1,Unfurnished,13,7,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,14501875
Kolkata,Howrah,Apartment,1397,3,1,Unfurnished,2,19,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,9293903
Ahmedabad,Chandkheda,Apartment,1331,3,2,Semi-Furnished,2,29,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,9732824
Delhi,Greater Kailash,Apartment,2030,4,3,Unfurnished,6,26,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,44835015
Hyderabad,Kukatpally,Studio,652,1,1,Semi-Furnished,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3251305
Mumbai,Navi Mumbai,Apartment,1938,3,1,Unfurnished,5,18,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,22391320
Mumbai,Thane,Studio,483,1,1,Semi-Furnished,13,9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5385188
Delhi,Connaught Place,Villa,2641,3,2,Unfurnished,10,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,122594189
Delhi,Dwarka,Apartment,998,3,1,Unfurnished,17,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,14252503
Pune,Baner,Studio,722,1,1,Semi-Furnished,0,9,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6963377
Pune,Baner,Independent House,1712,3,2,Unfurnished,35,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,15255907
Pune,Baner,Apartment,1560,4,3,Unfurnished,8,4,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,15472718
Mumbai,Navi Mumbai,Independent House,2893,3,2,Unfurnished,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38093315
Chennai,Mylapore,Apartment,1453,2,2,Fully-Furnished,14,3,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,25111401
Kolkata,Dum Dum,Studio,720,1,1,Semi-Furnished,10,22,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,4273535
Bangalore,Hebbal,Apartment,1646,4,3,Fully-Furnished,8,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,19460384
Chennai,Tambaram,Independent House,1266,2,1,Fully-Furnished,12,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,12284264
Delhi,Saket,Apartment,931,3,2,Unfurnished,8,20,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,20237048
Bangalore,Koramangala,Studio,487,1,1,Semi-Furnished,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219793
Bangalore,Marathahalli,Independent House,1999,4,3,Unfurnished,17,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,18444027
Hyderabad,Kondapur,Studio,658,1,1,Unfurnished,12,20,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,4706920
Bangalore,Sarjapur,Apartment,1594,2,2,Fully-Furnished,2,28,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,16672712
Delhi,Greater Kailash,Apartment,977,3,2,Semi-Furnished,8,5,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,28270120
Delhi,Lajpat Nagar,Independent House,3488,4,2,Semi-Furnished,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,91759883
Mumbai,Navi Mumbai,Studio,635,1,1,Unfurnished,1,16,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6862291
Mumbai,Borivali,Apartment,2339,3,2,Unfurnished,7,17,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,33065831
Hyderabad,Gachibowli,Villa,3101,6,3,Unfurnished,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,35595695
Pune,Aundh,Studio,547,1,1,Unfurnished,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4898766
Bangalore,Marathahalli,Apartment,1051,3,2,Unfurnished,2,26,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,11091325
Hyderabad,Secunderabad,Apartment,1316,2,1,Semi-Furnished,3,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,13557977
Ahmedabad,Chandkheda,Villa,4013,6,3,Semi-Furnished,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,29547426
Hyderabad,Secunderabad,Studio,399,1,1,Semi-Furnished,6,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3410869
Kolkata,Behala,Apartment,1890,3,2,Unfurnished,5,18,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,12310241
Kolkata,Ballygunge,Apartment,1225,3,1,Semi-Furnished,4,6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,18109529
Bangalore,HSR Layout,Studio,583,1,1,Semi-Furnished,14,22,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5794919
Pune,Aundh,Apartment,1902,4,2,Unfurnished,6,15,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,20822249
Delhi,Janakpuri,Studio,670,1,1,Semi-Furnished,12,9,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7453770
Hyderabad,Kondapur,Independent House,1769,4,3,Unfurnished,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,16542812
Pune,Kharadi,Studio,674,1,1,Semi-Furnished,2,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5495525
Pune,Aundh,Studio,444,1,1,Semi-Furnished,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5072782
Kolkata,Alipore,Penthouse,4137,6,3,Unfurnished,17,23,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,76529202
Kolkata,Ballygunge,Apartment,1344,3,2,Unfurnished,5,13,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,16455824
Delhi,Lajpat Nagar,Studio,335,1,1,Unfurnished,7,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4762328
Bangalore,HSR Layout,Villa,4116,5,3,Semi-Furnished,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,83565798
Ahmedabad,SG Highway,Apartment,1460,3,2,Unfurnished,5,10,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,10952984
Mumbai,Borivali,Apartment,766,2,2,Semi-Furnished,4,15,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,15238812
Hyderabad,Madhapur,Independent House,2856,3,1,Unfurnished,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,26619360
Bangalore,Electronic City,Apartment,1711,4,3,Unfurnished,0,25,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,14824882
Pune,Koregaon Park,Apartment,1899,4,2,Semi-Furnished,4,7,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,33593327
Kolkata,Behala,Apartment,2500,4,3,Unfurnished,3,19,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,16021262
Delhi,Nehru Place,Apartment,612,2,2,Semi-Furnished,0,20,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,12987388
Kolkata,Salt Lake,Studio,672,1,1,Unfurnished,5,8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4243421
Bangalore,JP Nagar,Apartment,1913,4,3,Unfurnished,0,25,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,19007700
Hyderabad,Banjara Hills,Independent House,1906,3,2,Fully-Furnished,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,34330120
Ahmedabad,Thaltej,Apartment,1148,3,2,Fully-Furnished,9,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,11390014
Mumbai,Dadar,Apartment,2240,4,2,Unfurnished,2,12,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,67002071
Mumbai,Powai,Villa,2557,5,3,Unfurnished,5,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,94206661
Mumbai,Goregaon,Studio,466,1,1,Fully-Furnished,7,21,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,8304259
Pune,Shivaji Nagar,Independent House,2235,3,2,Semi-Furnished,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32178059
Delhi,Vasant Kunj,Apartment,1901,3,2,Unfurnished,3,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,39938435
Bangalore,Marathahalli,Apartment,1799,3,2,Semi-Furnished,23,5,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,13426301
Hyderabad,Miyapur,Independent House,1838,4,2,Fully-Furnished,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,19180029
Mumbai,Juhu,Apartment,1579,3,2,Semi-Furnished,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,77656122
Kolkata,Salt Lake,Penthouse,3800,5,4,Unfurnished,3,33,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,53276450
Pune,Koregaon Park,Apartment,1780,3,2,Fully-Furnished,0,4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,34666358
Chennai,Mylapore,Villa,4985,5,4,Unfurnished,8,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,92351967
Ahmedabad,Prahlad Nagar,Studio,571,1,1,Semi-Furnished,6,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5122841
Pune,Koregaon Park,Apartment,2371,4,4,Unfurnished,3,10,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,36425872
Delhi,Dwarka,Studio,482,1,1,Semi-Furnished,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6249668
Kolkata,Alipore,Independent House,2163,3,2,Unfurnished,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,34255502
Bangalore,Electronic City,Apartment,1482,3,1,Fully-Furnished,10,13,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,13678720
Chennai,Velachery,Apartment,1353,3,2,Fully-Furnished,0,16,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,17851669
Hyderabad,Banjara Hills,Independent House,3055,5,4,Unfurnished,24,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,40288333
Ahmedabad,Prahlad Nagar,Apartment,1039,3,2,Unfurnished,12,20,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,9066215
Delhi,Dwarka,Independent House,2020,3,2,Unfurnished,17,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,27512020
Kolkata,Dum Dum,Studio,527,1,1,Semi-Furnished,2,25,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3080780
Bangalore,Indiranagar,Studio,520,1,1,Semi-Furnished,2,8,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,8735258
Kolkata,New Town,Studio,472,1,1,Unfurnished,2,26,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,3745800
Pune,Shivaji Nagar,Villa,2387,4,2,Unfurnished,3,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,40609036
Delhi,Karol Bagh,Villa,4036,6,4,Unfurnished,6,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,86301450
Mumbai,Dadar,Independent House,1508,2,1,Fully-Furnished,8,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,57615468
Mumbai,Juhu,Apartment,2309,3,1,Unfurnished,24,6,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,60408231
Delhi,Saket,Independent House,1055,2,2,Unfurnished,19,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,21564137
Ahmedabad,Satellite,Studio,415,1,1,Fully-Furnished,12,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3064861
Bangalore,Indiranagar,Apartment,1571,3,2,Fully-Furnished,5,24,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,29668668
Delhi,Dwarka,Villa,3852,6,4,Unfurnished,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,74035049
Mumbai,Powai,Apartment,870,2,1,Fully-Furnished,12,2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,23102293
Ahmedabad,Thaltej,Apartment,1791,3,1,Unfurnished,4,27,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,15226007
Delhi,Greater Kailash,Villa,2629,4,3,Unfurnished,2,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,88040636
Hyderabad,HITEC City,Apartment,2291,4,2,Semi-Furnished,3,12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,24609948
Bangalore,Marathahalli,Studio,718,1,1,Semi-Furnished,6,24,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5731509
Pune,Wakad,Apartment,2237,3,2,Fully-Furnished,2,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,23434717
Chennai,Adyar,Apartment,808,3,1,Unfurnished,5,24,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,13186269
Mumbai,Navi Mumbai,Independent House,2129,3,2,Fully-Furnished,3,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,39984290
Mumbai,Navi Mumbai,Apartment,1165,2,2,Fully-Furnished,10,4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,15719079
Mumbai,Goregaon,Penthouse,3756,4,2,Semi-Furnished,1,25,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,131470551
Bangalore,JP Nagar,Villa,5000,6,4,Semi-Furnished,16,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,57126896
Bangalore,Koramangala,Villa,2836,3,1,Semi-Furnished,19,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,49718715
Mumbai,Thane,Apartment,1510,3,1,Fully-Furnished,12,14,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,21206889
Bangalore,Marathahalli,Penthouse,3379,5,4,Fully-Furnished,1,40,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,66347397
Hyderabad,Kukatpally,Apartment,1647,4,4,Semi-Furnished,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355356
Mumbai,Juhu,Apartment,1417,3,1,Semi-Furnished,3,16,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,55420520
Bangalore,MG Road,Studio,624,1,1,Semi-Furnished,3,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,10615816
Chennai,Nungambakkam,Studio,560,1,1,Fully-Furnished,14,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,8616813
Bangalore,Indiranagar,Independent House,2244,5,2,Semi-Furnished,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,55842246
Bangalore,Sarjapur,Independent House,2824,4,3,Semi-Furnished,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,30601190
Chennai,Adyar,Apartment,926,2,2,Semi-Furnished,13,26,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,15025784
Bangalore,Koramangala,Apartment,1462,3,2,Fully-Furnished,10,25,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,25529637
Chennai,Velachery,Apartment,973,2,1,Semi-Furnished,0,14,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,11904994
Delhi,Greater Kailash,Independent House,2778,5,3,Unfurnished,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59948302
Ahmedabad,Prahlad Nagar,Studio,334,1,1,Fully-Furnished,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3052776
Ahmedabad,Prahlad Nagar,Apartment,1828,3,2,Unfurnished,5,19,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,18126420
Bangalore,MG Road,Villa,4629,6,2,Semi-Furnished,3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,144954344
Delhi,Greater Kailash,Villa,2904,5,3,Semi-Furnished,7,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,102467639
Bangalore,Whitefield,Studio,627,1,1,Semi-Furnished,29,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3332831
Mumbai,Bandra,Independent House,1575,3,2,Unfurnished,16,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,52080102
Mumbai,Thane,Independent House,2443,4,3,Unfurnished,11,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,36811345
Bangalore,MG Road,Independent House,2742,5,2,Unfurnished,9,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,60582270
Bangalore,Indiranagar,Studio,523,1,1,Fully-Furnished,3,18,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,9662541
Chennai,Porur,Studio,556,1,1,Semi-Furnished,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4460447
Hyderabad,Secunderabad,Studio,530,1,1,Semi-Furnished,6,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4162767
Pune,Kharadi,Apartment,1951,4,4,Unfurnished,9,22,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,16729875
Kolkata,Alipore,Villa,4280,5,4,Fully-Furnished,13,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,86508150
Ahmedabad,Prahlad Nagar,Independent House,2362,3,2,Fully-Furnished,2,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,35257297
Hyderabad,Miyapur,Studio,800,1,1,Unfurnished,9,25,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,4260017
Mumbai,Malad,Apartment,839,2,1,Unfurnished,3,22,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13869751
Mumbai,Malad,Independent House,2668,4,3,Semi-Furnished,8,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,50100270
